#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Constant to convert from field to current: 13.2944 A/T
#	Current field: 0.15 T
#	Field Step: 0.05 T
#	Max Field: 0.3 T
#	Maximum temperature: 10.5 K
#	Min Field: -0.3 T
#	Minimum temperature: 8.2 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 1
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Sample name: 3169
#	Set current: 0.0001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.2423,-1.52198941e-06,-0.015219894099999999
8.2431,-1.53808101e-06,-0.0153808101
8.2439,-1.50388635e-06,-0.0150388635
8.2447,-1.48980611e-06,-0.0148980611
8.2455,-1.48075459e-06,-0.0148075459
8.2463,-1.42594257e-06,-0.0142594257
8.2476,-1.56775034e-06,-0.015677503399999997
8.2485,-1.49584097e-06,-0.014958409699999998
8.2493,-1.56221885e-06,-0.0156221885
8.2502,-1.58233337e-06,-0.0158233337
8.2511,-1.54311001e-06,-0.0154311001
8.2521,-1.58032186e-06,-0.0158032186
8.253,-1.52550982e-06,-0.0152550982
8.254,-1.49282374e-06,-0.0149282374
8.255,-1.52953245e-06,-0.015295324499999999
8.256,-1.54813837e-06,-0.015481383699999999
8.257,-1.4938292e-06,-0.014938291999999999
8.258,-1.54059592e-06,-0.015405959199999998
8.259,-1.52551004e-06,-0.015255100399999999
8.26,-1.48880105e-06,-0.0148880105
8.261,-1.53204726e-06,-0.0153204726
8.2621,-1.40532511e-06,-0.014053251099999999
8.2633,-1.44002262e-06,-0.0144002262
8.2643,-1.37163332e-06,-0.0137163332
8.2654,-1.37213618e-06,-0.013721361799999998
8.2666,-1.39778244e-06,-0.0139778244
8.2677,-1.51344085e-06,-0.015134408499999998
8.2689,-1.57931586e-06,-0.0157931586
8.2701,-1.43348519e-06,-0.014334851899999999
8.2713,-1.46717698e-06,-0.0146717698
8.2725,-1.41085638e-06,-0.0141085638
8.2738,-1.37565601e-06,-0.013756560099999999
8.275,-1.33391793e-06,-0.0133391793
8.2762,-1.52902847e-06,-0.0152902847
8.2775,-1.439519e-06,-0.01439519
8.2788,-1.49835388e-06,-0.014983538799999998
8.28,-1.55568057e-06,-0.015556805699999999
8.282,-1.41890201e-06,-0.0141890201
8.2833,-1.39828465e-06,-0.0139828465
8.2846,-1.35805571e-06,-0.0135805571
8.286,-1.53506328e-06,-0.015350632799999998
8.2875,-1.42946217e-06,-0.0142946217
8.2889,-1.5159545e-06,-0.015159545
8.2903,-1.50740578e-06,-0.015074057799999999
8.2917,-1.46667393e-06,-0.014666739299999999
8.2931,-1.50137143e-06,-0.0150137143
8.2946,-1.5405947e-06,-0.015405946999999998
8.2961,-1.44957707e-06,-0.0144957707
8.2975,-1.52802363e-06,-0.0152802363
8.299,-1.47673165e-06,-0.014767316499999999
8.3006,-1.49181752e-06,-0.0149181752
8.3022,-1.48880042e-06,-0.0148880042
8.3037,-1.46164584e-06,-0.014616458399999999
8.3053,-1.46768019e-06,-0.0146768019
8.3069,-1.48880042e-06,-0.0148880042
8.3085,-1.39426164e-06,-0.013942616399999998
8.3101,-1.29821493e-06,-0.0129821493
8.3117,-1.38772443e-06,-0.0138772443
8.3134,-1.31128935e-06,-0.013112893499999998
8.315,-1.38621597e-06,-0.0138621597
8.3167,-1.57177219e-06,-0.0157177219
8.3184,-1.42443351e-06,-0.0142443351
8.3201,-1.44605659e-06,-0.0144605659
8.3218,-1.47522255e-06,-0.014752225499999999
8.3236,-1.54763473e-06,-0.015476347299999998
8.3254,-1.48779411e-06,-0.0148779411
8.3272,-1.53707462e-06,-0.015370746199999999
8.329,-1.49734843e-06,-0.0149734843
8.3308,-1.40733608e-06,-0.0140733608
8.3327,-1.45812517e-06,-0.0145812517
8.3346,-1.32134662e-06,-0.013213466200000001
8.3364,-1.49684546e-06,-0.014968454599999998
8.3383,-1.48930253e-06,-0.0148930253
8.3401,-1.56070897e-06,-0.0156070897
8.3421,-1.48226191e-06,-0.0148226191
8.344,-1.29268291e-06,-0.012926829099999999
8.346,-1.45158732e-06,-0.0145158732
8.3479,-1.4068326e-06,-0.014068325999999999
8.3499,-1.35403236e-06,-0.0135403236
8.3518,-1.4958395e-06,-0.014958395
8.3538,-1.41186152e-06,-0.014118615199999998
8.3559,-1.31782628e-06,-0.013178262799999998
8.3579,-1.45963287e-06,-0.0145963287
8.3599,-1.46415862e-06,-0.014641586199999999
8.3619,-1.43650122e-06,-0.014365012199999999
8.3641,-1.56221671e-06,-0.0156221671
8.3662,-1.45862757e-06,-0.014586275699999998
8.3683,-1.28866017e-06,-0.0128866017
8.3703,-1.43599878e-06,-0.014359987799999998
8.3725,-1.35755228e-06,-0.0135755228
8.3747,-1.32888954e-06,-0.0132888954
8.3769,-1.49533697e-06,-0.014953369699999998
8.3791,-1.30978077e-06,-0.0130978077
8.3812,-1.45510799e-06,-0.0145510799
8.3835,-1.45460453e-06,-0.0145460453
8.3857,-1.57680002e-06,-0.0157680002
8.388,-1.50287929e-06,-0.0150287929
8.3903,-1.6592694e-06,-0.016592693999999998
8.3925,-1.493828e-06,-0.014938279999999998
8.3948,-1.55467432e-06,-0.0155467432
8.3971,-1.45410189e-06,-0.0145410189
8.3994,-1.60596626e-06,-0.0160596626
8.4017,-1.54411357e-06,-0.0154411357
8.4041,-1.47874152e-06,-0.0147874152
8.4065,-1.62155431e-06,-0.016215543099999997
8.4089,-1.49684455e-06,-0.0149684455
8.4113,-1.49030676e-06,-0.014903067599999998
8.4137,-1.6471996e-06,-0.016471996
8.416,-1.53757576e-06,-0.0153757576
8.4185,-1.70251439e-06,-0.017025143899999998
8.4209,-1.51444309e-06,-0.0151444309
8.4234,-1.51746026e-06,-0.015174602599999998
8.4259,-1.42091089e-06,-0.014209108899999998
8.4284,-1.4546026e-06,-0.014546025999999998
8.4308,-1.44102599e-06,-0.0144102599
8.4334,-1.4239287e-06,-0.014239287
8.4373,-1.53556396e-06,-0.0153556396
8.4399,-1.49483309e-06,-0.014948330899999999
8.4425,-1.41236373e-06,-0.014123637299999998
8.4451,-1.5330506e-06,-0.015330505999999999
8.4477,-1.39928932e-06,-0.013992893199999999
8.4504,-1.45862776e-06,-0.0145862776
8.453,-1.53908572e-06,-0.0153908572
8.4556,-1.43901613e-06,-0.014390161299999999
8.4583,-1.51997695e-06,-0.0151997695
8.4609,-1.56775016e-06,-0.0156775016
8.4636,-1.52400111e-06,-0.015240011099999999
8.4663,-1.46416044e-06,-0.0146416044
8.4691,-1.48880072e-06,-0.0148880072
8.4718,-1.45561083e-06,-0.014556108299999999
8.4746,-1.44555359e-06,-0.014455535899999998
8.4774,-1.45309652e-06,-0.014530965199999999
8.4802,-1.4706967e-06,-0.014706967
8.483,-1.48779343e-06,-0.0148779343
8.4858,-1.42644425e-06,-0.0142644425
8.4886,-1.46063887e-06,-0.014606388699999999
8.4915,-1.46265045e-06,-0.0146265045
8.4943,-1.50639946e-06,-0.0150639946
8.4971,-1.54361125e-06,-0.0154361125
8.5,-1.39778124e-06,-0.013977812399999998
8.5028,-1.40431833e-06,-0.0140431833
8.5057,-1.55366837e-06,-0.0155366837
8.5086,-1.50740506e-06,-0.0150740506
8.5115,-1.45611313e-06,-0.014561131299999999
8.5144,-1.56523463e-06,-0.015652346299999998
8.5175,-1.61049224e-06,-0.0161049224
8.5205,-1.63110959e-06,-0.0163110959
8.5234,-1.45561066e-06,-0.014556106599999999
8.5264,-1.48075369e-06,-0.0148075369
8.5294,-1.45510772e-06,-0.0145510772
8.5324,-1.47974797e-06,-0.0147974797
8.5354,-1.5737832e-06,-0.015737831999999997
8.5384,-1.52249042e-06,-0.0152249042
8.5415,-1.56070792e-06,-0.0156070792
8.5446,-1.5662394e-06,-0.015662394
8.5477,-1.58132526e-06,-0.015813252599999997
8.5508,-1.55970108e-06,-0.015597010799999998
8.554,-1.44504866e-06,-0.0144504866
8.5588,-1.52952939e-06,-0.0152952939
8.5621,-1.62155267e-06,-0.0162155267
8.5654,-1.4586256e-06,-0.014586255999999999
8.5686,-1.50941459e-06,-0.0150941459
8.5719,-1.62205553e-06,-0.016220555299999998
8.5752,-1.59188403e-06,-0.0159188403
8.5785,-1.61400993e-06,-0.0161400993
8.5819,-1.49080889e-06,-0.0149080889
8.5851,-1.4802488e-06,-0.014802487999999999
8.5884,-1.38269362e-06,-0.0138269362
8.5918,-1.48578019e-06,-0.014857801899999998
8.5952,-1.598924e-06,-0.015989240000000002
8.5986,-1.57730096e-06,-0.0157730096
8.6019,-1.58434211e-06,-0.0158434211
8.6052,-1.55417041e-06,-0.015541704099999998
8.6086,-1.62457106e-06,-0.016245710599999998
8.612,-1.52148439e-06,-0.0152148439
8.6155,-1.44706106e-06,-0.0144706106
8.619,-1.39224911e-06,-0.0139224911
8.6224,-1.5335533e-06,-0.015335533
8.6258,-1.51545027e-06,-0.0151545027
8.6293,-1.52098256e-06,-0.015209825599999999
8.6327,-1.46667345e-06,-0.014666734499999999
8.6362,-1.47572497e-06,-0.0147572497
8.6396,-1.42292444e-06,-0.0142292444
8.6431,-1.52953192e-06,-0.0152953192
8.6466,-1.37565601e-06,-0.013756560099999999
8.6501,-1.43247947e-06,-0.014324794699999999
8.6537,-1.49131438e-06,-0.0149131438
8.6571,-1.37615905e-06,-0.013761590499999999
8.6607,-1.46566858e-06,-0.0146566858
8.6642,-1.42091382e-06,-0.014209138199999999
8.6678,-1.36861612e-06,-0.013686161199999998
8.6714,-1.52601184e-06,-0.0152601184
8.675,-1.5707666e-06,-0.015707666
8.6786,-1.52852615e-06,-0.0152852615
8.6822,-1.51042311e-06,-0.015104231099999999
8.6859,-1.39375846e-06,-0.013937584599999999
8.6894,-1.50589673e-06,-0.0150589673
8.693,-1.43398744e-06,-0.014339874399999999
8.6966,-1.4425361e-06,-0.014425361
8.7003,-1.42242154e-06,-0.014224215399999999
8.7039,-1.34447791e-06,-0.013444779099999998
8.7075,-1.35051225e-06,-0.0135051225
8.7111,-1.27759724e-06,-0.0127759724
8.7148,-1.26452321e-06,-0.0126452321
8.7185,-1.36660427e-06,-0.013666042699999999
8.7222,-1.37666152e-06,-0.0137666152
8.7258,-1.39275311e-06,-0.0139275311
8.7295,-1.32989577e-06,-0.0132989577
8.7332,-1.37364481e-06,-0.0137364481
8.737,-1.37012478e-06,-0.013701247799999998
8.7407,-1.3017352e-06,-0.013017352
8.7444,-1.43801092e-06,-0.0143801092
8.7481,-1.37314167e-06,-0.013731416699999999
8.7518,-1.29821517e-06,-0.0129821517
8.7574,-1.33039877e-06,-0.013303987699999999
8.7612,-1.29972415e-06,-0.0129972415
8.765,-1.29922128e-06,-0.0129922128
8.7687,-1.3238611e-06,-0.013238611
8.7725,-1.26050044e-06,-0.0126050044
8.7763,-1.30877523e-06,-0.0130877523
8.7801,-1.31631817e-06,-0.0131631817
8.7838,-1.40884419e-06,-0.014088441899999998
8.7876,-1.44505026e-06,-0.014450502599999998
8.7914,-1.33492345e-06,-0.0133492345
8.7952,-1.34699215e-06,-0.0134699215
8.799,-1.25949441e-06,-0.0125949441
8.8028,-1.31078636e-06,-0.0131078636
8.8066,-1.30022625e-06,-0.013002262499999999
8.8105,-1.25999727e-06,-0.0125999727
8.8143,-1.29217974e-06,-0.0129217974
8.8182,-1.16696712e-06,-0.011669671199999999
8.822,-1.17451005e-06,-0.0117451005
8.8258,-1.18155012e-06,-0.011815501199999998
8.8296,-1.12070382e-06,-0.0112070382
8.8335,-1.17149287e-06,-0.0117149287
8.8374,-1.25396223e-06,-0.012539622299999999
8.8412,-1.19462452e-06,-0.011946245199999999
8.8451,-1.10461265e-06,-0.011046126499999998
8.849,-1.08902392e-06,-0.0108902392
8.8529,-1.05382357e-06,-0.010538235699999999
8.8568,-1.00404022e-06,-0.0100404022
8.8607,-1.05231488e-06,-0.0105231488
8.8646,-9.86942807e-07,-0.00986942807
8.8685,-1.02918322e-06,-0.010291832199999998
8.8724,-1.05533205e-06,-0.010553320500000001
8.8763,-9.75880083e-07,-0.009758800829999999
8.8802,-8.80336254e-07,-0.00880336254
8.8841,-9.69342873e-07,-0.009693428729999998
8.888,-1.01409761e-06,-0.010140976099999999
8.892,-8.89387784e-07,-0.00889387784
8.8959,-8.86370611e-07,-0.00886370611
8.8998,-8.62736084e-07,-0.00862736084
8.9038,-8.21501379e-07,-0.00821501379
8.9078,-7.07351658e-07,-0.00707351658
8.9118,-7.58140749e-07,-0.00758140749
8.9157,-6.84219993e-07,-0.00684219993
8.9197,-7.22437527e-07,-0.00722437527
8.9236,-6.75168429e-07,-0.0067516842900000006
8.9276,-6.25887931e-07,-0.006258879309999999
8.9316,-4.89612266e-07,-0.004896122659999999
8.9356,-4.7251495e-07,-0.004725149499999999
8.9396,-3.18639135e-07,-0.0031863913499999997
8.9435,-2.74890105e-07,-0.00274890105
8.9476,-2.71370068e-07,-0.0027137006799999998
8.9516,-2.89473115e-07,-0.0028947311499999996
8.9556,-1.33082444e-07,-0.00133082444
8.9596,-8.17902625e-08,-0.000817902625
8.9636,-4.30696939e-08,-0.000430696939
8.9676,2.28055732e-08,0.000228055732
8.9716,2.66192017e-07,0.0026619201699999997
8.9757,3.53690449e-07,0.0035369044899999998
8.9797,4.67337838e-07,0.00467337838
8.9836,5.53831022e-07,0.005538310219999999
8.9876,6.8407302e-07,0.0068407302
8.9917,8.34429612e-07,0.008344296119999999
8.9957,9.90820583e-07,0.009908205829999999
8.9997,1.03959804e-06,0.0103959804
9.0058,1.31567075e-06,0.013156707499999998
9.0098,1.53039397e-06,0.015303939699999998
9.0139,1.69835078e-06,0.0169835078
9.0179,1.94022915e-06,0.019402291500000002
9.0219,2.01113309e-06,0.0201113309
9.026,2.22082771e-06,0.022208277099999996
9.03,2.47477443e-06,0.024747744299999996
9.0341,2.65831942e-06,0.0265831942
9.0381,2.77950981e-06,0.0277950981
9.0422,3.18683019e-06,0.0318683019
9.0463,3.63639122e-06,0.0363639122
9.0504,3.87072545e-06,0.038707254499999996
9.0545,4.4153278e-06,0.044153278
9.0586,4.71704656e-06,0.0471704656
9.0626,4.90914083e-06,0.0490914083
9.0666,5.4522354e-06,0.054522353999999995
9.0707,5.7866404e-06,0.057866403999999996
9.0748,6.29252226e-06,0.0629252226
9.0789,6.7657179e-06,0.067657179
9.083,6.87282969e-06,0.0687282969
9.087,7.52755963e-06,0.0752755963
9.0911,8.35225787e-06,0.0835225787
9.0952,8.78321299e-06,0.0878321299
9.0993,9.50482647e-06,0.0950482647
9.1033,1.04029432e-05,0.104029432
9.1074,1.11366231e-05,0.111366231
9.1115,1.1870303e-05,0.11870303
9.1155,1.30781806e-05,0.130781806
9.1196,1.36906698e-05,0.136906698
9.1237,1.45349798e-05,0.14534979799999997
9.1278,1.58605313e-05,0.158605313
9.132,1.67787645e-05,0.16778764499999999
9.1361,1.81063276e-05,0.181063276
9.1402,1.91040114e-05,0.19104011399999998
9.1443,2.01610333e-05,0.201610333
9.1484,2.1843618e-05,0.21843618
9.1525,2.36876232e-05,0.236876232
9.1566,2.49387509e-05,0.24938750899999998
9.1607,2.66510055e-05,0.266510055
9.1648,2.82008384e-05,0.282008384
9.1689,3.05844178e-05,0.30584417799999997
9.173,3.30052093e-05,0.330052093
9.1771,3.53525697e-05,0.35352569699999997
9.1812,3.77346397e-05,0.37734639699999994
9.1853,3.95756273e-05,0.395756273
9.1894,4.2813573e-05,0.42813573
9.1935,4.58367873e-05,0.458367873
9.1976,4.89178387e-05,0.489178387
9.2018,5.19209461e-05,0.519209461
9.206,5.43105586e-05,0.543105586
9.2102,5.8941408e-05,0.58941408
9.2145,5.85381108e-05,0.585381108
9.2187,6.2599746e-05,0.62599746
9.2229,6.93969632e-05,0.693969632
9.2272,7.36471222e-05,0.736471222
9.2314,8.00556209e-05,0.8005562089999999
9.2357,8.44134402e-05,0.844134402
9.2399,9.02823659e-05,0.902823659
9.2442,9.54246448e-05,0.9542464479999999
9.2484,0.00010087569,1.0087569
9.2527,0.000107978643,1.07978643
9.2569,0.000108902404,1.08902404
9.2612,0.000113862124,1.13862124
9.2655,0.000125966057,1.2596605699999999
9.2697,0.000134736505,1.34736505
9.2739,0.000143885609,1.4388560899999998
9.2781,0.000154664508,1.54664508
9.2823,0.00016406756,1.6406756
9.2865,0.000173503297,1.7350329699999998
9.2907,0.000182817342,1.82817342
9.295,0.000194852921,1.94852921
9.2992,0.000207612591,2.07612591
9.3035,0.000218710799,2.18710799
9.3077,0.000231449852,2.31449852
9.3119,0.000242931771,2.42931771
9.3161,0.000258327455,2.58327455
9.3203,0.00027508389,2.7508388999999998
9.3246,0.00028931645,2.8931645
9.3288,0.000306338423,3.06338423
9.333,0.000320307987,3.20307987
9.3372,0.000341274903,3.4127490299999996
9.3414,0.000361324596,3.61324596
9.3457,0.000380006443,3.80006443
9.3499,0.000398142735,3.9814273499999997
9.3541,0.000418228128,4.18228128
9.3583,0.000444105006,4.44105006
9.3626,0.000465689158,4.65689158
9.3668,0.0004914172,4.914172
9.3711,0.000512577224,5.12577224
9.3753,0.000537500181,5.3750018100000005
9.3795,0.000570793545,5.70793545
9.3838,0.00059790548,5.979054799999999
9.388,0.000627735901,6.27735901
9.3922,0.000654443031,6.544430309999999
9.3963,0.000680308472,6.803084719999999
9.4005,0.0007165645,7.165645
9.4048,0.000744910973,7.44910973
9.409,0.000782547603,7.825476029999999
9.4131,0.000814210456,8.14210456
9.4173,0.000844466295,8.44466295
9.4214,0.000886650579,8.86650579
9.4256,0.000920357585,9.203575849999998
9.4299,0.000961667365,9.61667365
9.434,0.000999085984,9.990859839999999
9.4382,0.00102883592,10.2883592
9.4424,0.0010641408,10.641407999999998
9.4466,0.00110697628,11.0697628
9.4508,0.00114591909,11.459190900000001
9.455,0.00118342522,11.8342522
9.4591,0.00122220431,12.222043099999999
9.4633,0.00126320483,12.6320483
9.4675,0.0013117101,13.117101
9.4717,0.00135193822,13.519382199999999
9.4758,0.00138860959,13.8860959
9.48,0.00142296276,14.2296276
9.4842,0.00146744311,14.674431099999998
9.4883,0.0015101197,15.101196999999999
9.4925,0.00154595776,15.4595776
9.4967,0.00158322908,15.832290799999999
9.5008,0.00161699392,16.169939199999998
9.5049,0.00165742222,16.574222199999998
9.5091,0.00169607411,16.9607411
9.5132,0.00173101665,17.310166499999998
9.5174,0.0017643475,17.643475
9.5215,0.00179331299,17.933129899999997
9.5257,0.00183083521,18.3083521
9.5299,0.00186496762,18.6496762
9.5341,0.00189971704,18.997170399999998
9.5382,0.00192710554,19.271055399999998
9.5424,0.00195305672,19.5305672
9.5465,0.00198429061,19.842906099999997
9.5507,0.00201333051,20.133305099999998
9.5548,0.00204026743,20.4026743
9.559,0.00206147945,20.6147945
9.5631,0.0020824177,20.824177
