#Procedure: <__main__.CryoProcedure>
#Parameters:
#	Maximum temperature: 16 K
#	Minimum temperature: 8 K
#	Number of power line cycles aka. measurement accurac (0.1/1/10): 5
#	Amperage of heater: 1.414 A
#	Temperature ramp rate: 1 K/min
#	Set current: 0.001 A
#	Time per measurement: 0.1 s
#Data:
Temperature (K),Voltage (V),Resistance (ohm)
8.0393,0.0225101338,22.5101338
8.0432,0.0225093102,22.5093102
8.0478,0.0225174279,22.5174279
8.0526,0.0225104039,22.5104039
8.0566,0.0225067379,22.5067379
8.0615,0.0225167862,22.5167862
8.0666,0.0225139677,22.513967700000002
8.0707,0.0225236557,22.5236557
8.076,0.0225214858,22.5214858
8.0814,0.0225251574,22.525157399999998
8.0858,0.0225211897,22.521189699999997
8.0912,0.0225329624,22.5329624
8.0967,0.0225316218,22.531621799999996
8.1015,0.0225304402,22.5304402
8.1071,0.022524026,22.524026
8.113,0.0225272932,22.5272932
8.1188,0.0225197317,22.5197317
8.1239,0.0225229971,22.5229971
8.13,0.0225208318,22.520831799999996
8.1361,0.0225282648,22.5282648
8.1413,0.0225248735,22.5248735
8.1474,0.0225282,22.528200000000002
8.1538,0.0225460047,22.5460047
8.1592,0.0225385412,22.5385412
8.1659,0.0225412338,22.5412338
8.1725,0.0225426358,22.5426358
8.1781,0.0225333254,22.5333254
8.1849,0.0225369415,22.5369415
8.1917,0.0225292522,22.5292522
8.1974,0.0225300665,22.5300665
8.2044,0.0225305541,22.5305541
8.2116,0.0225320633,22.532063299999997
8.2175,0.0225479546,22.5479546
8.2248,0.0225529845,22.5529845
8.2322,0.0225499995,22.549999500000002
8.2383,0.0225389505,22.5389505
8.2457,0.022532887,22.532887000000002
8.2532,0.022534757,22.534757
8.2596,0.02254261,22.54261
8.2672,0.0225489081,22.548908100000002
8.275,0.0225301892,22.5301892
8.2815,0.0225380127,22.5380127
8.2893,0.0225346103,22.5346103
8.2974,0.022539954,22.539954
8.304,0.0225399243,22.5399243
8.3122,0.0225466586,22.546658599999997
8.3204,0.0225354633,22.5354633
8.3272,0.0225247779,22.5247779
8.3354,0.0225314105,22.5314105
8.3437,0.0225343122,22.5343122
8.3522,0.0225437846,22.5437846
8.3591,0.0225302816,22.5302816
8.3677,0.0225377431,22.5377431
8.3762,0.0225322422,22.5322422
8.3835,0.022528789,22.528789
8.3921,0.0225536352,22.553635200000002
8.4008,0.0225401545,22.5401545
8.4083,0.0225419181,22.5419181
8.4171,0.0225396206,22.5396206
8.4261,0.0225483736,22.5483736
8.4336,0.0225455607,22.545560700000003
8.4426,0.0225438045,22.5438045
8.4516,0.022551453,22.551453
8.4592,0.0225425174,22.542517399999998
8.4684,0.0225355508,22.535550800000003
8.4776,0.0225604257,22.5604257
8.4855,0.0225520777,22.552077699999998
8.4946,0.0225472596,22.5472596
8.504,0.0225597216,22.5597216
8.5118,0.0225341046,22.5341046
8.5213,0.0225512319,22.551231899999998
8.5308,0.0225393769,22.5393769
8.5402,0.022548639,22.548638999999998
8.5483,0.0225505655,22.5505655
8.5581,0.0225469966,22.5469966
8.5681,0.0225478146,22.5478146
8.5764,0.0225527067,22.5527067
8.5865,0.0225478914,22.547891399999997
8.5967,0.0225472372,22.5472372
8.6051,0.022541779,22.541779000000002
8.6153,0.022550574,22.550574
8.6254,0.0225512643,22.5512643
8.634,0.0225564377,22.5564377
8.6441,0.022548815,22.548814999999998
8.6544,0.022545334,22.545334
8.6629,0.0225533267,22.5533267
8.6732,0.0225639547,22.5639547
8.6836,0.0225609197,22.5609197
8.6922,0.0225587203,22.5587203
8.7027,0.0225611409,22.561140899999998
8.713,0.0225566485,22.556648499999998
8.7218,0.0225607994,22.5607994
8.7322,0.0225586658,22.5586658
8.7426,0.0225596069,22.559606900000002
8.7533,0.0225804622,22.580462200000003
8.762,0.0225659683,22.565968299999998
8.7727,0.0225681742,22.568174199999998
8.7832,0.0225756053,22.5756053
8.792,0.022573677,22.573677
8.8026,0.0225724751,22.5724751
8.8132,0.0225719662,22.571966200000002
8.822,0.0225671102,22.5671102
8.8327,0.0225539478,22.5539478
8.8434,0.0225661831,22.5661831
8.8523,0.0225635802,22.563580199999997
8.8631,0.0225633267,22.5633267
8.8738,0.0225634933,22.5634933
8.8828,0.0225621646,22.5621646
8.8936,0.0225502189,22.550218899999997
8.9042,0.0225540608,22.554060800000002
8.915,0.0225529735,22.5529735
8.9239,0.0225498164,22.549816399999997
8.9348,0.0225596124,22.559612400000002
8.9456,0.0225690366,22.5690366
8.9546,0.0225637874,22.5637874
8.9654,0.0225632646,22.5632646
8.9762,0.0225605618,22.5605618
8.9853,0.0225630749,22.5630749
8.9961,0.0225513818,22.551381799999998
9.0069,0.0225575713,22.5575713
9.0178,0.0225575149,22.557514899999997
9.0268,0.022544506,22.544506
9.0377,0.0225561047,22.5561047
9.0486,0.0225438611,22.5438611
9.0576,0.0225518557,22.5518557
9.0684,0.0225512951,22.5512951
9.0794,0.0225655466,22.5655466
9.0884,0.022572887,22.572886999999998
9.0994,0.0225727112,22.5727112
9.1103,0.0225472228,22.5472228
9.1212,0.0225546354,22.5546354
9.1304,0.0225673463,22.567346299999997
9.1414,0.0225781691,22.5781691
9.1523,0.0225713764,22.5713764
9.1632,0.0225874156,22.5874156
9.1723,0.0225710378,22.5710378
9.1832,0.0225690845,22.5690845
9.1941,0.0225683479,22.5683479
9.2033,0.022564086,22.564086
9.2146,0.0225720606,22.572060599999997
9.2259,0.0225720153,22.5720153
9.2372,0.0225655983,22.565598299999998
9.2466,0.0225801672,22.5801672
9.2579,0.0225744951,22.5744951
9.2692,0.022580108,22.580108000000003
9.2785,0.0225766827,22.5766827
9.2897,0.0225883295,22.5883295
9.3011,0.0225832459,22.583245899999998
9.3104,0.0225816933,22.5816933
9.3217,0.0225644225,22.5644225
9.3329,0.0225754743,22.5754743
9.3423,0.0225818644,22.581864399999997
9.3534,0.0225764689,22.5764689
9.3647,0.0225735653,22.573565300000002
9.374,0.0225820763,22.5820763
9.3852,0.0225831793,22.583179299999998
9.3964,0.0225827203,22.582720300000002
9.4077,0.022579218,22.579218
9.4169,0.0225838825,22.583882499999998
9.4281,0.0225674466,22.5674466
9.4392,0.0225865273,22.5865273
9.4485,0.0225848886,22.5848886
9.4596,0.0225800215,22.580021499999997
9.4708,0.0225756772,22.5756772
9.48,0.0225884714,22.5884714
9.4911,0.0225892723,22.5892723
9.5022,0.0225985142,22.5985142
9.5133,0.0225948112,22.5948112
9.5227,0.0225928653,22.5928653
9.5336,0.0225869572,22.5869572
9.5447,0.0225947288,22.594728800000002
9.5539,0.0225848531,22.5848531
9.565,0.0225863821,22.586382099999998
9.576,0.0225909299,22.5909299
9.5871,0.0226037259,22.6037259
9.5963,0.0226024213,22.6024213
9.6072,0.0226048853,22.6048853
9.6182,0.0225947579,22.5947579
9.6274,0.0225973904,22.5973904
9.6384,0.0225983584,22.5983584
9.6495,0.0226014591,22.6014591
9.6585,0.0225955474,22.595547399999997
9.6695,0.0225930657,22.5930657
9.6804,0.022592393,22.592392999999998
9.6914,0.0225961719,22.596171899999998
9.7006,0.0225961674,22.5961674
9.7116,0.0226018034,22.601803399999998
9.7225,0.0225889148,22.588914799999998
9.7315,0.0225890231,22.589023100000002
9.7424,0.022593236,22.593235999999997
9.7534,0.0225901492,22.5901492
9.7626,0.0225951542,22.5951542
9.7735,0.0225915276,22.5915276
9.7844,0.022587237,22.587237
9.7952,0.0225897834,22.5897834
9.8043,0.0225783051,22.5783051
9.8152,0.0225880152,22.588015199999997
9.8261,0.0226013747,22.601374699999997
9.8351,0.0225960413,22.5960413
9.8459,0.022591565,22.591565
9.8568,0.0225988758,22.598875800000002
9.8658,0.0225962054,22.5962054
9.8765,0.0225930778,22.5930778
9.8874,0.0225919962,22.591996199999997
9.8982,0.0225958177,22.595817699999998
9.9075,0.0225918328,22.5918328
9.9186,0.0226014448,22.6014448
9.9298,0.022606447,22.606447000000003
9.9391,0.0226045011,22.6045011
9.9501,0.0226161137,22.6161137
9.9612,0.0226082088,22.6082088
9.9704,0.0225928367,22.5928367
9.9815,0.0226045898,22.6045898
9.9925,0.0226038227,22.603822700000002
10.0017,0.0226015039,22.6015039
10.0128,0.0226027503,22.602750299999997
10.0237,0.0226115629,22.6115629
10.0329,0.0226043224,22.6043224
10.0438,0.0226027179,22.6027179
10.0548,0.0226113058,22.611305799999997
10.0639,0.0226128826,22.6128826
10.0748,0.0226016623,22.601662299999997
10.0857,0.0225989262,22.5989262
10.0948,0.0225948521,22.5948521
10.1057,0.0226084013,22.6084013
10.1166,0.0226057819,22.6057819
10.1275,0.0226211567,22.621156699999997
10.1365,0.022605273,22.605272999999997
10.1474,0.0226042644,22.6042644
10.1582,0.0226090871,22.6090871
10.1671,0.0226041608,22.6041608
10.1779,0.0226052008,22.6052008
10.1887,0.0226103516,22.610351599999998
10.1978,0.0226130128,22.613012799999996
10.2085,0.0226013836,22.6013836
10.2193,0.022619055,22.619055
10.2301,0.0226065986,22.606598599999998
10.239,0.0226125797,22.612579699999998
10.2497,0.0226041169,22.604116899999998
10.2604,0.0226114727,22.6114727
10.2693,0.0226208321,22.620832099999998
10.28,0.0226113487,22.611348699999997
10.2908,0.0226106149,22.610614899999998
10.2997,0.0226188955,22.6188955
10.3104,0.0226166969,22.6166969
10.321,0.0226065265,22.6065265
10.3298,0.0226012754,22.6012754
10.3405,0.0226041031,22.6041031
10.3511,0.0226160368,22.6160368
10.3618,0.0226086621,22.6086621
10.3707,0.0226055142,22.6055142
10.3813,0.0226086075,22.608607499999998
10.3919,0.0226111934,22.6111934
10.4007,0.0226111564,22.6111564
10.4113,0.0226096074,22.609607399999998
10.422,0.0226308228,22.630822799999997
10.4308,0.0226170099,22.6170099
10.4414,0.0226100146,22.6100146
10.4519,0.0226108168,22.6108168
10.4608,0.0226107155,22.610715499999998
10.4713,0.0226118055,22.6118055
10.4818,0.0226056856,22.6056856
10.4905,0.0226224178,22.622417799999997
10.5011,0.0225970247,22.5970247
10.5118,0.0225839937,22.583993699999997
10.5205,0.0225916822,22.5916822
10.5311,0.0226013591,22.6013591
10.5416,0.0226098496,22.609849599999997
10.552,0.0226036436,22.6036436
10.5607,0.0226033152,22.6033152
10.5712,0.0226000007,22.6000007
10.5817,0.0225981936,22.5981936
10.5922,0.0226060278,22.6060278
10.6009,0.022604514,22.604513999999998
10.6114,0.0226001864,22.6001864
10.6219,0.0225957968,22.595796800000002
10.6305,0.0225987661,22.5987661
10.641,0.0226103388,22.6103388
10.6515,0.0225990057,22.5990057
10.6605,0.0225975808,22.5975808
10.6713,0.0225929505,22.5929505
10.682,0.0225904615,22.5904615
10.6928,0.0225971052,22.597105199999998
10.7017,0.0226062953,22.6062953
10.7124,0.0225882084,22.5882084
10.723,0.0225936329,22.5936329
10.7319,0.0226034651,22.6034651
10.7425,0.0226129384,22.6129384
10.7531,0.0225901741,22.5901741
10.7638,0.0225878414,22.5878414
10.7726,0.0226022678,22.6022678
10.7833,0.0225921163,22.5921163
10.7939,0.0225882063,22.5882063
10.8027,0.0226012475,22.6012475
10.8132,0.0226063737,22.606373700000002
10.8238,0.0226065893,22.6065893
10.8326,0.0226110122,22.611012199999998
10.8431,0.0226107161,22.6107161
10.8536,0.0226104357,22.6104357
10.8624,0.0225987092,22.598709200000002
10.873,0.0225996382,22.5996382
10.8835,0.0226107085,22.6107085
10.8922,0.0226027315,22.6027315
10.9027,0.022602886,22.602885999999998
10.9132,0.0226045405,22.6045405
10.9237,0.0225978916,22.5978916
10.9324,0.0225933678,22.5933678
10.9428,0.0225939498,22.593949799999997
10.9532,0.0226009099,22.6009099
10.9619,0.0225995044,22.5995044
10.9724,0.0226074379,22.607437899999997
10.9828,0.0226014725,22.6014725
10.9914,0.0226160776,22.6160776
11.0018,0.0226169881,22.616988099999997
11.0121,0.0226205875,22.6205875
11.0208,0.0226046455,22.6046455
11.0312,0.0226034019,22.6034019
11.0416,0.022627432,22.627432
11.052,0.0226116232,22.6116232
11.0606,0.0226044919,22.6044919
11.0709,0.0225943062,22.594306200000002
11.0814,0.0225934642,22.5934642
11.09,0.0225987726,22.5987726
11.1003,0.022611688,22.611688
11.1106,0.0226045715,22.6045715
11.1192,0.0226055335,22.6055335
11.1295,0.0226119449,22.6119449
11.1398,0.0226233706,22.6233706
11.1502,0.0226232049,22.623204899999998
11.1588,0.0226093735,22.609373499999997
11.169,0.0226217207,22.6217207
11.1792,0.0226143951,22.6143951
11.1879,0.022618699,22.618699
11.1982,0.0226129483,22.6129483
11.2085,0.0226165718,22.6165718
11.217,0.0226162285,22.6162285
11.2273,0.0226048213,22.6048213
11.2375,0.0226218775,22.621877499999997
11.2477,0.0226083264,22.6083264
11.2563,0.0226406172,22.6406172
11.2665,0.0226171885,22.617188499999997
11.2767,0.0226271781,22.6271781
11.2853,0.0226139037,22.613903699999998
11.2955,0.0226172394,22.6172394
11.3058,0.0226123195,22.612319499999998
11.3143,0.0226310005,22.631000500000003
11.3245,0.0226336321,22.6336321
11.3348,0.0226314243,22.6314243
11.3433,0.0226243883,22.6243883
11.3535,0.0226305453,22.630545299999998
11.3637,0.0226165362,22.6165362
11.3739,0.0226142461,22.6142461
11.3823,0.0226292905,22.6292905
11.3926,0.0226226487,22.6226487
11.4028,0.0226300604,22.630060399999998
11.4113,0.0226260862,22.6260862
11.4215,0.0226183294,22.6183294
11.4316,0.0226285012,22.628501200000002
11.4402,0.0226166906,22.6166906
11.4503,0.0226084426,22.6084426
11.4607,0.0226108345,22.6108345
11.4694,0.0226233409,22.6233409
11.4799,0.0226122937,22.612293700000002
11.4903,0.0226174847,22.6174847
11.4991,0.0226173662,22.6173662
11.5095,0.022627608,22.627608
11.5199,0.0226263847,22.6263847
11.5286,0.0226201861,22.620186099999998
11.539,0.0226140958,22.6140958
11.5494,0.0226272425,22.627242499999998
11.5598,0.022625626,22.625626
11.5684,0.0226127504,22.6127504
11.5788,0.0226083689,22.6083689
11.5892,0.0226095412,22.6095412
11.5978,0.0226225011,22.6225011
11.6081,0.0226252362,22.6252362
11.6184,0.022617485,22.617485
11.6271,0.0226340488,22.6340488
11.6374,0.0226168067,22.616806699999998
11.6477,0.0226247005,22.6247005
11.6563,0.0226141141,22.6141141
11.6666,0.0226113641,22.6113641
11.6769,0.0226168697,22.6168697
11.6855,0.0226302329,22.630232900000003
11.6958,0.0226216378,22.6216378
11.706,0.0226312811,22.6312811
11.7163,0.0226250816,22.625081599999998
11.7249,0.0226148274,22.6148274
11.7351,0.0226157989,22.6157989
11.7454,0.0226208631,22.620863099999998
11.7539,0.0226052875,22.6052875
11.7642,0.0226157018,22.615701799999997
11.7744,0.0226126883,22.6126883
11.7829,0.0226094405,22.6094405
11.793,0.0226235144,22.623514399999998
11.8032,0.0226414569,22.641456899999998
11.8134,0.0226126143,22.6126143
11.8219,0.0226357839,22.6357839
11.8321,0.0226219738,22.6219738
11.8423,0.0226336979,22.633697899999998
11.8508,0.0226277954,22.6277954
11.8609,0.0226089572,22.608957200000003
11.8711,0.0226131331,22.6131331
11.8796,0.0226221344,22.6221344
11.8897,0.0226233447,22.623344699999997
11.8998,0.0226330849,22.6330849
11.9083,0.0226260156,22.6260156
11.9185,0.0226292755,22.6292755
11.9287,0.0226253439,22.6253439
11.9389,0.0226194534,22.619453399999998
11.9474,0.0226314509,22.631450899999997
11.9575,0.0226295836,22.6295836
11.9676,0.0226206108,22.620610799999998
11.976,0.0226238216,22.6238216
11.9861,0.0226388531,22.6388531
11.9962,0.0226307641,22.630764099999997
12.0047,0.0226138117,22.6138117
12.0147,0.0226158927,22.6158927
12.0249,0.0226056412,22.605641199999997
12.0333,0.022608281,22.608281
12.0433,0.0226334307,22.633430699999998
12.0535,0.0226293251,22.6293251
12.0635,0.0226233912,22.623391199999997
12.072,0.0226131823,22.6131823
12.082,0.0226418417,22.641841699999997
12.0921,0.0226152084,22.6152084
12.1004,0.0226177234,22.6177234
12.1105,0.0226181139,22.6181139
12.1206,0.0226046683,22.604668299999997
12.1289,0.0225848076,22.584807599999998
12.1391,0.0226014288,22.6014288
12.1491,0.0226047794,22.604779399999998
12.1592,0.0226049049,22.6049049
12.1675,0.0226333681,22.6333681
12.1776,0.0226049012,22.6049012
12.1876,0.0226197458,22.6197458
12.1959,0.0226263441,22.6263441
12.206,0.0226087338,22.6087338
12.2161,0.0226102818,22.6102818
12.2245,0.0226235394,22.6235394
12.2346,0.022617017,22.617017
12.2446,0.0226121119,22.6121119
12.2548,0.0226210161,22.6210161
12.2634,0.0226109368,22.610936799999998
12.2737,0.0226329414,22.632941399999996
12.284,0.0226224405,22.6224405
12.2926,0.0226188577,22.6188577
12.3029,0.0226187328,22.6187328
12.3132,0.0226283263,22.6283263
12.3218,0.022627921,22.627920999999997
12.332,0.02262978,22.629779999999997
12.3424,0.0226286067,22.628606700000002
12.3526,0.0226252927,22.6252927
12.3611,0.0226211612,22.6211612
12.3713,0.0226141853,22.6141853
12.3816,0.0226278354,22.6278354
12.3901,0.022628163,22.628163
12.4003,0.0226118619,22.611861899999997
12.4105,0.0226127696,22.6127696
12.4208,0.0226214133,22.6214133
12.4292,0.0226303174,22.6303174
12.4395,0.0226308652,22.6308652
12.4497,0.0226271631,22.6271631
12.4581,0.0226402645,22.6402645
12.4683,0.0226397574,22.639757399999997
12.4785,0.0226357838,22.6357838
12.4869,0.0226245247,22.6245247
12.4971,0.0226312766,22.6312766
12.5073,0.0226270027,22.6270027
12.5157,0.022640922,22.640922
12.5259,0.0226299655,22.6299655
12.536,0.0226065331,22.6065331
12.5462,0.0226122249,22.612224899999998
12.5546,0.0226259083,22.6259083
12.5647,0.0226225328,22.622532800000002
12.5749,0.0226319931,22.6319931
12.5833,0.0226262303,22.6262303
12.5934,0.0226216131,22.6216131
12.6035,0.0226328842,22.6328842
12.6119,0.0226228702,22.622870199999998
12.622,0.0226415512,22.6415512
12.6321,0.02262317,22.623170000000002
12.6406,0.0226190636,22.6190636
12.6507,0.0226144759,22.6144759
12.6607,0.0226492654,22.6492654
12.6708,0.0226247314,22.6247314
12.6792,0.0226215335,22.621533499999998
12.6893,0.0226433466,22.643346599999997
12.6994,0.0226386701,22.6386701
12.7095,0.0226254383,22.625438300000003
12.7178,0.0226377707,22.6377707
12.7278,0.0226328694,22.632869399999997
12.7378,0.0226080329,22.608032899999998
12.7462,0.0226309193,22.6309193
12.7563,0.0226229636,22.6229636
12.7663,0.0226132895,22.6132895
12.7747,0.0226300208,22.6300208
12.7847,0.0226238648,22.6238648
12.7947,0.0226370883,22.6370883
12.8031,0.0226395783,22.6395783
12.8131,0.0226372484,22.6372484
12.8232,0.0226200405,22.6200405
12.8315,0.0226269331,22.6269331
12.8416,0.0226195676,22.6195676
12.8515,0.022618299,22.618299
12.8599,0.0226254411,22.6254411
12.8699,0.0226208877,22.6208877
12.8799,0.0226148908,22.614890799999998
12.8883,0.0226152193,22.6152193
12.8983,0.0226235044,22.6235044
12.9083,0.0226324697,22.6324697
12.9183,0.0226322893,22.6322893
12.9266,0.0226293618,22.6293618
12.9366,0.0226362432,22.6362432
12.9465,0.0226246964,22.6246964
12.9547,0.0226318249,22.631824899999998
12.9649,0.0226286178,22.6286178
12.9748,0.0226414527,22.6414527
12.9832,0.0226304712,22.6304712
12.9932,0.0226489978,22.6489978
13.0032,0.0226199553,22.6199553
13.0116,0.0226161671,22.616167100000002
13.0215,0.0226280137,22.6280137
13.0315,0.0226358844,22.6358844
13.0414,0.02262941,22.62941
13.0498,0.0226312889,22.6312889
13.0601,0.0226302295,22.630229500000002
13.0703,0.0226216528,22.6216528
13.0788,0.0226214076,22.6214076
13.089,0.022619024,22.619024
13.0994,0.0226267957,22.6267957
13.1096,0.0226328693,22.6328693
13.1181,0.0226275526,22.627552599999998
13.1283,0.0226207794,22.6207794
13.1385,0.0226345535,22.634553500000003
13.1471,0.022624352,22.624352
13.1573,0.0226280255,22.6280255
13.1675,0.0226422853,22.642285299999998
13.1761,0.0226111193,22.6111193
13.1863,0.0226394963,22.639496299999998
13.1965,0.0226406242,22.6406242
13.2049,0.0226331533,22.6331533
13.215,0.0226165525,22.6165525
13.2251,0.0226511782,22.6511782
13.2354,0.0226464472,22.646447199999997
13.2439,0.0226003762,22.6003762
13.254,0.0226083024,22.6083024
13.2642,0.0226255509,22.6255509
13.2726,0.0226230637,22.6230637
13.2827,0.0226287488,22.6287488
13.2927,0.0226233246,22.6233246
13.3012,0.0226215804,22.6215804
13.3113,0.0226438894,22.6438894
13.3214,0.0226243257,22.6243257
13.3297,0.0226146674,22.6146674
13.3399,0.0226217201,22.621720099999997
13.35,0.0226239917,22.623991699999998
13.3601,0.0226217478,22.6217478
13.3685,0.0226139013,22.6139013
13.3787,0.0226231349,22.6231349
13.3887,0.0226098161,22.6098161
13.3971,0.02262031,22.62031
13.4072,0.0226179708,22.617970800000002
13.4172,0.022620545,22.620545
13.4256,0.0226135886,22.6135886
13.4356,0.0226256216,22.6256216
13.4457,0.0226215206,22.6215206
13.454,0.0226229548,22.622954800000002
13.464,0.0226368223,22.636822300000002
13.4741,0.0226331304,22.6331304
13.4825,0.0226392855,22.639285499999996
13.4925,0.0226281412,22.628141199999998
13.5025,0.0226319711,22.631971099999998
13.5109,0.0226289814,22.6289814
13.5209,0.022640928,22.640928000000002
13.531,0.0226321432,22.632143199999998
13.541,0.0226532891,22.653289100000002
13.5493,0.0226384177,22.638417699999998
13.5594,0.0226309533,22.630953299999998
13.5693,0.0226275875,22.6275875
13.5776,0.0226257887,22.6257887
13.5876,0.0226400717,22.6400717
13.5975,0.0226122561,22.6122561
13.6058,0.022646732,22.646732
13.6159,0.0226349353,22.6349353
13.6259,0.022630792,22.630792
13.6358,0.0226304127,22.6304127
13.6441,0.0226272167,22.6272167
13.654,0.022629999,22.629999
13.6638,0.0226424314,22.6424314
13.672,0.0226350762,22.6350762
13.6819,0.0226408575,22.6408575
13.6917,0.0226443576,22.6443576
13.7014,0.0226405536,22.640553599999997
13.7092,0.0226324887,22.6324887
13.7183,0.0226397523,22.639752299999998
13.7272,0.0226352211,22.6352211
13.7345,0.0226408747,22.6408747
13.7436,0.0226407276,22.6407276
13.7531,0.02263029,22.63029
13.7614,0.0226383818,22.638381799999998
13.7715,0.0226427918,22.642791799999998
13.7817,0.0226404545,22.6404545
13.7919,0.022652018,22.652017999999998
13.8005,0.0226439965,22.6439965
13.8107,0.0226410162,22.6410162
13.821,0.0226500582,22.6500582
13.8295,0.0226440835,22.644083499999997
13.8396,0.0226217264,22.6217264
13.85,0.022636831,22.636831
13.8584,0.0226302642,22.6302642
13.8686,0.0226398928,22.6398928
13.8788,0.0226331299,22.6331299
13.8873,0.0226301939,22.630193900000002
13.8974,0.022633946,22.633945999999998
13.9077,0.0226294333,22.629433300000002
13.9183,0.0226454707,22.6454707
13.9269,0.0226240092,22.6240092
13.9374,0.0226338674,22.6338674
13.9477,0.0226273343,22.627334299999998
13.9563,0.022629159,22.629158999999998
13.9667,0.0226330897,22.6330897
13.9771,0.0226485765,22.6485765
13.9858,0.0226209747,22.6209747
13.9961,0.0226186763,22.6186763
14.0064,0.0226435857,22.6435857
14.015,0.022661506,22.661506
14.0252,0.0226509271,22.650927099999997
14.0354,0.0226267406,22.6267406
14.0439,0.022629411,22.629410999999998
14.0542,0.0226507633,22.6507633
14.0645,0.0226410892,22.6410892
14.0731,0.0226408828,22.6408828
14.0832,0.022619883,22.619883
14.0935,0.0226474876,22.647487599999998
14.102,0.0226513452,22.651345199999998
14.1121,0.0226433543,22.643354300000002
14.1222,0.0226444693,22.6444693
14.1307,0.0226518643,22.6518643
14.1409,0.0226593285,22.659328499999997
14.1511,0.0226479417,22.6479417
14.1596,0.0226514495,22.6514495
14.1698,0.0226351799,22.6351799
14.1799,0.022628577,22.628577
14.1883,0.0226420503,22.6420503
14.1984,0.022643636,22.643636
14.2085,0.0226445289,22.644528899999997
14.2169,0.0226412728,22.6412728
14.227,0.0226470642,22.6470642
14.237,0.0226459391,22.6459391
14.2472,0.0226397997,22.6397997
14.2556,0.0226474205,22.6474205
14.2656,0.0226378508,22.637850800000002
14.2757,0.0226392767,22.6392767
14.284,0.0226299025,22.6299025
14.2941,0.022633167,22.633167
14.3041,0.0226416945,22.6416945
14.314,0.0226393461,22.639346099999997
14.3222,0.0226397042,22.639704199999997
14.3322,0.0226486635,22.648663499999998
14.3422,0.022644866,22.644866
14.3506,0.0226469905,22.646990499999998
14.3606,0.0226439592,22.6439592
14.3706,0.0226438426,22.6438426
14.379,0.0226465242,22.646524199999998
14.3891,0.0226591171,22.6591171
14.3991,0.0226556407,22.6556407
14.4074,0.0226530027,22.653002700000002
14.4175,0.0226575904,22.6575904
14.4276,0.0226442558,22.6442558
14.4358,0.022650361,22.650361
14.4458,0.0226509217,22.650921699999998
14.4558,0.0226469812,22.6469812
14.4642,0.0226565479,22.6565479
14.4742,0.0226581088,22.6581088
14.4842,0.0226569374,22.6569374
14.4942,0.0226488993,22.6488993
14.5025,0.0226405818,22.6405818
14.5125,0.0226272861,22.6272861
14.5225,0.022640613,22.640613
14.5308,0.0226296861,22.6296861
14.5408,0.0226482523,22.6482523
14.5508,0.0226335714,22.6335714
14.5591,0.0226476573,22.6476573
14.5691,0.0226472011,22.6472011
14.5791,0.0226686017,22.6686017
14.5874,0.022664634,22.664634
14.5974,0.0226658359,22.6658359
14.6074,0.0226586297,22.6586297
14.6156,0.022664497,22.664496999999997
14.6255,0.0226675524,22.667552399999998
14.6354,0.0226727563,22.6727563
14.6438,0.0226588751,22.6588751
14.6538,0.0226607053,22.6607053
14.6637,0.0226475568,22.6475568
14.672,0.0226579701,22.6579701
14.6819,0.0226462771,22.6462771
